check_id,category,severity,section,key_or_filename,target_url,conflicting_path,root_cause_script,recommended_action
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,pinki|piļnīki,pages/lv/Rēzeknes_nov./pinki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,gámez|gómez,pages/mx/Aguascalientes/gmez.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,ah kim pech|ah-kim-pech,pages/mx/Campeche/ah-kim-pech.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,tec de monterrey|tec. de monterrey,pages/mx/Chihuahua/tec-de-monterrey.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,nazario s. ortiz garza|nazario s ortiz garza,pages/mx/Coahuila_de_Zaragoza/nazario-s-ortiz-garza.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,ex-hacienda coapa|ex hacienda coapa,pages/mx/Distrito_Federal/ex-hacienda-coapa.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,zacatecas chalchihuitillo|zacatecas (chalchihuitillo),pages/mx/Durango/zacatecas-chalchihuitillo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,p.r.d.|prd,pages/mx/Guerrero/prd.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,el huamúchil|el huaméchil,pages/mx/Guerrero/el-huamchil.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,boñhé|boñhú,pages/mx/Hidalgo/boh.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,emilio m. gonzález|emilio m gonzález,pages/mx/Nayarit/emilio-m-gonzlez.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,eduardo a. elizondo|eduardo a elizondo,pages/mx/Nuevo_León/eduardo-a-elizondo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,hermenegildo j. aldana|hermenegildo j aldana,pages/mx/San_Luis_Potosí/hermenegildo-j-aldana.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,paso de jesés|paso de jesús,pages/mx/San_Luis_Potosí/paso-de-jess.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,alfonso g calderón|alfonso g. calderón,pages/mx/Sinaloa/alfonso-g-caldern.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,juan s. millán|juan s millán,pages/mx/Sinaloa/juan-s-milln.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,francisco r. serrano|francisco r serrano,pages/mx/Sinaloa/francisco-r-serrano.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,ejido etchojoa némero uno|ejido etchojoa número uno,pages/mx/Sonora/ejido-etchojoa-nmero-uno.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,el cémaro|el cúmaro,pages/mx/Sonora/el-cmaro.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,pedro c colorado|pedro c. colorado,pages/mx/Tabasco/pedro-c-colorado.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,kerk avezaath|kerk-avezaath,pages/nl/Guelders/kerk-avezaath.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,kapel-avezaath|kapel avezaath,pages/nl/Guelders/kapel-avezaath.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,lesund|ålesund,pages/no/Møre_og_Romsdal/lesund.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,huambacho nueva (la huaca)|huambacho nueva la huaca,pages/pe/Ancash/huambacho-nueva-la-huaca.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,unyash|ñunyash,pages/pe/Ancash/unyash.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,chiuan|chiñuan,pages/pe/Ancash/chiuan.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,pichu|p'ichu,pages/pe/Arequipa/pichu.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,tolatera|t'olatera,pages/pe/Arequipa/tolatera.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,paltarumiyoc|p'altarumiyoc,pages/pe/Cuzco/paltarumiyoc.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,occotira|occ'otira,pages/pe/Puno/occotira.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,kawczyn|kawęczyn,pages/pl/Greater_Poland/kawczyn.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,płaczkowo|paczkowo,pages/pl/Greater_Poland/paczkowo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łońsko|łoskoń,pages/pl/Greater_Poland/osko.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,radowo|radłowo,pages/pl/Greater_Poland/radowo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łężek|łążek,pages/pl/Greater_Poland/ek.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,miłkowo|miękowo,pages/pl/Greater_Poland/mikowo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łężno|noć,pages/pl/Greater_Poland/no.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łosiniec|osiniec,pages/pl/Greater_Poland/osiniec.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,brześnica|brzeźnica,pages/pl/Greater_Poland/brzenica.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,winna|świnna,pages/pl/Greater_Poland/winna.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,szlachęcin|szlachcin,pages/pl/Greater_Poland/szlachcin.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łukowo|żukowo,pages/pl/Greater_Poland/ukowo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,świniary|winiary,pages/pl/Greater_Poland/winiary.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,poświętno|poświątno,pages/pl/Greater_Poland/powitno.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,suchoręczek|suchorączek,pages/pl/Kujawsko-Pomorskie/suchorczek.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,bartkowa posadowa|bartkowa-posadowa,pages/pl/Lesser_Poland/bartkowa-posadowa.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,roztoka-brzeziny|roztoka brzeziny,pages/pl/Lesser_Poland/roztoka-brzeziny.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,cikowice|ciężkowice,pages/pl/Lesser_Poland/cikowice.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,podole górowa|podole-górowa,pages/pl/Lesser_Poland/podole-growa.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,głobice|gołębice,pages/pl/Lower_Silesia/gobice.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,rakłowice|rakowice,pages/pl/Lower_Silesia/rakowice.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,ślubów|lubów,pages/pl/Lower_Silesia/lubw.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,karłów|karów,pages/pl/Lower_Silesia/karw.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,małkowice|makowice,pages/pl/Lower_Silesia/makowice.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,brześce|brzeźce,pages/pl/Lublin/brzece.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,suchowola kolonia|suchowola-kolonia,pages/pl/Lublin/suchowola-kolonia.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,czółna|łęczna,pages/pl/Lublin/czna.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,ryżki|ryki,pages/pl/Lublin/ryki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,drężewo|drążewo,pages/pl/Mazovia/drewo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,płósy|pęsy,pages/pl/Mazovia/psy.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,płatków|patków,pages/pl/Mazovia/patkw.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,wólka łukowska|wólka żukowska,pages/pl/Mazovia/wlka-ukowska.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,soćki|sołki,pages/pl/Mazovia/soki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,obręb|obrąb,pages/pl/Mazovia/obrb.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,niegocin|śniegocin,pages/pl/Mazovia/niegocin.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,żółtowo|łętowo,pages/pl/Mazovia/towo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,chełchy|chechły,pages/pl/Mazovia/chechy.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,waśki|wałki,pages/pl/Podlasie/waki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,wiżgóry|wigry,pages/pl/Podlasie/wigry.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,jaki|jaśki,pages/pl/Podlasie/jaki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,kotły|koty,pages/pl/Podlasie/koty.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,roszki-włodki|roszki-wodźki,pages/pl/Podlasie/roszki-wodki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,płaczewo|paczewo,pages/pl/Pomerania/paczewo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,święchowo|świchowo,pages/pl/Pomerania/wichowo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,połczyno|połęczyno,pages/pl/Pomerania/poczyno.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,sątoczno|stołczno,pages/pl/Pomerania/stoczno.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,wieszyno|świeszyno,pages/pl/Pomerania/wieszyno.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,zęblewo|zblewo,pages/pl/Pomerania/zblewo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,częstkowo|cząstkowo,pages/pl/Pomerania/czstkowo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,kosy|kłosy,pages/pl/Pomerania/kosy.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,gościęcino|gościcino,pages/pl/Pomerania/gocicino.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,leśno|leźno,pages/pl/Pomerania/leno.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,śliwa|liwa,pages/pl/Warmia-Masuria/liwa.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,bartężek|bartążek,pages/pl/Warmia-Masuria/bartek.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,ględy|glądy,pages/pl/Warmia-Masuria/gldy.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,maćki|mańki,pages/pl/Warmia-Masuria/maki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,słępy|sąpy,pages/pl/Warmia-Masuria/spy.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,grzegórzki|grzegrzółki,pages/pl/Warmia-Masuria/grzegrzki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łękajny|kajny,pages/pl/Warmia-Masuria/kajny.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łoźnica|łośnica,pages/pl/West_Pomerania/onica.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,słonino|sonino,pages/pl/West_Pomerania/sonino.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,kłośnik|kośnik,pages/pl/West_Pomerania/konik.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,karcino|karścino,pages/pl/West_Pomerania/karcino.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,sowinko|słowinko,pages/pl/West_Pomerania/sowinko.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,kopy|kopyść,pages/pl/Łódź_Voivodeship/kopy.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,łążki|łężki,pages/pl/Łódź_Voivodeship/ki.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,motkowice|młotkowice,pages/pl/Świętokrzyskie/motkowice.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,węglów|wąglów,pages/pl/Świętokrzyskie/wglw.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,ślęcin|lścin,pages/pl/Świętokrzyskie/lcin.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,gondarém|gondarêm,pages/pt/Braga/gondarm.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,vilar douro|vilar d'ouro,pages/pt/Bragança/vilar-douro.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,serra d'el rei|serra del rei,pages/pt/Leiria/serra-del-rei.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,granho|graínho,pages/pt/Santarém/granho.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,paço velho|paço-velho,pages/pt/Viana_do_Castelo/pao-velho.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,cotães|cotões,pages/pt/Viseu/cotes.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,bârdeşti|brădeşti,pages/ro/Alba/brdeti.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,pătruşeşti|pătruţeşti,pages/ro/Alba/ptrueti.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,tomuţeşti|tomuşeşti,pages/ro/Alba/tomueti.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,şieuţ|şieu,pages/ro/Bistriţa-Năsăud/ieu.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,pruniş|pruni,pages/ro/Cluj/pruni.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,bălăceşti|bălceşti,pages/ro/Gorj/blceti.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,băcia|băcâia,pages/ro/Hunedoara/bcia.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,şăuliţa|şăulia,pages/ro/Mureş/ulia.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,dâmbu|dâmbău,pages/ro/Mureş/dmbu.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,căuaş|cuţa,pages/ro/Satu_Mare/cua.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,băbăşeşti|băbeşti,pages/ro/Satu_Mare/bbeti.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,băbuşa|băbuţa,pages/ro/Vaslui/bbua.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,konarevo|končarevo,pages/rs/Unknown_State/konarevo.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,угольные копи 4|облучье 4,pages/ru/Unknown_State/4.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,биробиджан 2|эгвекинот 2|ленинское 2|облучье 2,pages/ru/Unknown_State/2.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,угольные копи 6|биробиджан 6,pages/ru/Unknown_State/6.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,волочаевка-вторая|волочаевка-первая|екатерино-никольское|биробиджан-сту|лондоко-завод,pages/ru/Unknown_State/-.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,эгвекинот 1|угольные копи 1|провидения 1,pages/ru/Unknown_State/1.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,каменномостский 1|майкоп 1|яблоновский 1|гиагинская 1|красногвардейское 1,pages/ru/Адыгея_Республика/1.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,семено-макаренский|усть-сахрай|смольчев-малиновский|казенно-кужорский|северо-восточные сады,pages/ru/Адыгея_Республика/-.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,каменномостский 2|майкоп 2|энем 2|адыгейск 2,pages/ru/Адыгея_Республика/2.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,верх-апшуяхта|верх-уймон|улус-черга|верх-бийск|горно-алтайск,pages/ru/Алтай_Республика/-.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,верх-бехтемир|озерки-село|глядень-первое|тягун-станция|волчно-бурлинское,pages/ru/Алтайский_Край/-.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,барнаул 21|бийск 21,pages/ru/Алтайский_Край/21.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,бийск 14|рубцовск 14,pages/ru/Алтайский_Край/14.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,бийск 9|славгород 9|рубцовск 9|новоалтайск 9,pages/ru/Алтайский_Край/9.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,барнаул 23|рубцовск 23|бийск 23,pages/ru/Алтайский_Край/23.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,буланиха 1|славгород 1|березовка 1|троицкое 1|шипуново 1,pages/ru/Алтайский_Край/1.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,рубцовск 18|барнаул 18|бийск 18,pages/ru/Алтайский_Край/18.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,бийск 20|рубцовск 20,pages/ru/Алтайский_Край/20.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,кулунда 4|рубцовск 4|барнаул 4|бийск 4|новоалтайск 4,pages/ru/Алтайский_Край/4.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,алейск 3|бийск 3|заринск 3|барнаул 3|алтайское 3,pages/ru/Алтайский_Край/3.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,рубцовск 10|новоалтайск 10|барнаул 10|10 лет октября,pages/ru/Алтайский_Край/10.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
CHK_IDX_01,Target URL Collision (Cities),HIGH,cities,горняк 2|кулунда 2|яровое 2|благовещенка 2|поспелиха 2,pages/ru/Алтайский_Край/2.html,N/A,scripts/build_search_index.py:69,Update search_index.json to support key to array of URLs
